,SP500,SP500+1,ret_SP500,ret_SP500+1
10/9/07,1565.15,1562.47,0.809620116,-0.171229595
10/10/07,1562.47,1554.41,-0.171229595,-0.515849904
10/11/07,1554.41,1561.8,-0.515849904,0.475421543
10/12/07,1561.8,1548.71,0.475421543,-0.838135485
10/15/07,1548.71,1538.53,-0.838135485,-0.657321254
10/16/07,1538.53,1541.24,-0.657321254,0.176142162
10/17/07,1541.24,1540.08,0.176142162,-0.075264073
10/18/07,1540.08,1500.63,-0.075264073,-2.561555244
10/19/07,1500.63,1506.33,-2.561555244,0.379840467
10/22/07,1506.33,1519.59,0.379840467,0.880285196
10/23/07,1519.59,1515.88,0.880285196,-0.244144802
10/24/07,1515.88,1514.4,-0.244144802,-0.097633058
10/25/07,1514.4,1535.28,-0.097633058,1.378763867
10/26/07,1535.28,1540.98,1.378763867,0.371267782
10/29/07,1540.98,1531.02,0.371267782,-0.646341938
10/30/07,1531.02,1549.38,-0.646341938,1.199200533
10/31/07,1549.38,1508.44,1.199200533,-2.642347261
11/1/07,1508.44,1509.65,-2.642347261,0.080215322
11/2/07,1509.65,1502.17,0.080215322,-0.495479085
11/5/07,1502.17,1520.27,-0.495479085,1.204923544
11/6/07,1520.27,1475.62,1.204923544,-2.9369783
11/7/07,1475.62,1474.77,-2.9369783,-0.057602906
11/8/07,1474.77,1453.7,-0.057602906,-1.428697356
11/9/07,1453.7,1439.18,-1.428697356,-0.99883057
11/12/07,1439.18,1481.05,-0.99883057,2.909295571
11/13/07,1481.05,1470.58,2.909295571,-0.706930894
11/14/07,1470.58,1451.15,-0.706930894,-1.321247399
11/15/07,1451.15,1458.74,-1.321247399,0.523033456
11/16/07,1458.74,1433.27,0.523033456,-1.746027394
11/19/07,1433.27,1439.7,-1.746027394,0.448624474
11/20/07,1439.7,1416.77,0.448624474,-1.592692922
11/21/07,1416.77,1416.77,-1.592692922,0
11/22/07,1416.77,1440.7,0,1.689053269
11/23/07,1440.7,1407.22,1.689053269,-2.323870341
11/26/07,1407.22,1428.23,-2.323870341,1.493014596
11/27/07,1428.23,1469.02,1.493014596,2.85598258
11/28/07,1469.02,1469.72,2.85598258,0.047650815
11/29/07,1469.72,1481.14,0.047650815,0.777018752
11/30/07,1481.14,1472.42,0.777018752,-0.588735704
12/3/07,1472.42,1462.79,-0.588735704,-0.654025346
12/4/07,1462.79,1485.01,-0.654025346,1.519015033
12/5/07,1485.01,1507.34,1.519015033,1.503693578
12/6/07,1507.34,1504.66,1.503693578,-0.177796648
12/7/07,1504.66,1515.96,-0.177796648,0.751000226
12/10/07,1515.96,1477.65,0.751000226,-2.527111533
12/11/07,1477.65,1486.59,-2.527111533,0.605014719
12/12/07,1486.59,1488.41,0.605014719,0.122427838
12/13/07,1488.41,1467.95,0.122427838,-1.37462124
12/14/07,1467.95,1445.9,-1.37462124,-1.502094758
12/17/07,1445.9,1454.98,-1.502094758,0.627982571
12/18/07,1454.98,1453,0.627982571,-0.136084345
12/19/07,1453,1460.12,-0.136084345,0.490020647
12/20/07,1460.12,1484.46,0.490020647,1.666986275
12/21/07,1484.46,1496.45,1.666986275,0.807701117
12/24/07,1496.45,1496.45,0.807701117,0
12/25/07,1496.45,1497.66,0,0.080858031
12/26/07,1497.66,1476.37,0.080858031,-1.421550953
12/27/07,1476.37,1478.49,-1.421550953,0.14359544
12/28/07,1478.49,1468.35,0.14359544,-0.685834872
12/31/07,1468.35,1468.35,-0.685834872,0
1/1/08,1468.35,1447.16,0,-1.443116423
1/2/08,1447.16,1447.16,-1.443116423,0
1/3/08,1447.16,1411.63,0,-2.455153542
1/4/08,1411.63,1416.18,-2.455153542,0.322322422
1/7/08,1416.18,1390.19,0.322322422,-1.835218687
1/8/08,1390.19,1409.13,-1.835218687,1.3624037
1/9/08,1409.13,1420.33,1.3624037,0.79481666
1/10/08,1420.33,1401.02,0.79481666,-1.359543205
1/11/08,1401.02,1416.25,-1.359543205,1.087065138
1/14/08,1416.25,1380.95,1.087065138,-2.492497793
1/15/08,1380.95,1373.2,-2.492497793,-0.561207864
1/16/08,1373.2,1333.25,-0.561207864,-2.909263035
1/17/08,1333.25,1325.19,-2.909263035,-0.604537784
1/18/08,1325.19,1325.19,-0.604537784,0
1/21/08,1325.19,1310.5,0,-1.108520288
1/22/08,1310.5,1338.6,-1.108520288,2.144219763
1/23/08,1338.6,1352.07,2.144219763,1.006275213
1/24/08,1352.07,1330.6,1.006275213,-1.587935536
1/25/08,1330.6,1353.97,-1.587935536,1.756350519
1/28/08,1353.97,1362.3,1.756350519,0.615227812
1/29/08,1362.3,1355.81,0.615227812,-0.476400206
1/30/08,1355.81,1378.55,-0.476400206,1.67722616
1/31/08,1378.55,1395.42,1.67722616,1.223749592
2/1/08,1395.42,1380.82,1.223749592,-1.046279973
2/4/08,1380.82,1336.64,-1.046279973,-3.199548095
2/5/08,1336.64,1326.45,-3.199548095,-0.762359349
2/6/08,1326.45,1336.91,-0.762359349,0.788570998
2/7/08,1336.91,1331.29,0.788570998,-0.420372351
2/8/08,1331.29,1339.13,-0.420372351,0.588902493
2/11/08,1339.13,1348.86,0.588902493,0.726591145
2/12/08,1348.86,1367.21,0.726591145,1.360408048
2/13/08,1367.21,1348.86,1.360408048,-1.342149341
2/14/08,1348.86,1349.99,-1.342149341,0.083774447
2/15/08,1349.99,1349.99,0.083774447,0
2/18/08,1349.99,1348.78,0,-0.089630294
2/19/08,1348.78,1360.03,-0.089630294,0.834087101
2/20/08,1360.03,1342.53,0.834087101,-1.286736322
2/21/08,1342.53,1353.11,-1.286736322,0.788064326
2/22/08,1353.11,1371.8,0.788064326,1.381262425
2/25/08,1371.8,1381.29,1.381262425,0.691791806
2/26/08,1381.29,1380.02,0.691791806,-0.091943039
2/27/08,1380.02,1367.68,-0.091943039,-0.894189939
2/28/08,1367.68,1330.63,-0.894189939,-2.70896701
2/29/08,1330.63,1331.34,-2.70896701,0.053358184
3/3/08,1331.34,1326.75,0.053358184,-0.344765424
3/4/08,1326.75,1333.7,-0.344765424,0.523836442
3/5/08,1333.7,1304.34,0.523836442,-2.201394616
3/6/08,1304.34,1293.37,-2.201394616,-0.84103838
3/7/08,1293.37,1273.37,-0.84103838,-1.546347913
3/10/08,1273.37,1320.65,-1.546347913,3.712982087
3/11/08,1320.65,1308.77,3.712982087,-0.899557036
3/12/08,1308.77,1315.48,-0.899557036,0.512695126
3/13/08,1315.48,1288.14,0.512695126,-2.078328823
3/14/08,1288.14,1276.6,-2.078328823,-0.895865356
3/17/08,1276.6,1330.74,-0.895865356,4.24095253
3/18/08,1330.74,1298.42,4.24095253,-2.428723868
3/19/08,1298.42,1329.51,-2.428723868,2.394448638
3/20/08,1329.51,1329.51,2.394448638,0
3/21/08,1329.51,1349.88,0,1.532143421
3/24/08,1349.88,1352.99,1.532143421,0.23039085
3/25/08,1352.99,1341.13,0.23039085,-0.876577063
3/26/08,1341.13,1325.76,-0.876577063,-1.146048482
3/27/08,1325.76,1315.22,-1.146048482,-0.795015689
3/28/08,1315.22,1322.7,-0.795015689,0.568726145
3/31/08,1322.7,1370.18,0.568726145,3.589627278
4/1/08,1370.18,1367.53,3.589627278,-0.193405246
4/2/08,1367.53,1369.31,-0.193405246,0.130161678
4/3/08,1369.31,1370.4,0.130161678,0.079602135
4/4/08,1370.4,1372.54,0.079602135,0.156158786
4/7/08,1372.54,1365.54,0.156158786,-0.510003351
4/8/08,1365.54,1354.49,-0.510003351,-0.809203685
4/9/08,1354.49,1360.55,-0.809203685,0.447400867
4/10/08,1360.55,1332.83,0.447400867,-2.037411341
4/11/08,1332.83,1328.32,-2.037411341,-0.338377738
4/14/08,1328.32,1334.43,-0.338377738,0.459979523
4/15/08,1334.43,1364.71,0.459979523,2.269133638
4/16/08,1364.71,1365.56,2.269133638,0.062284295
4/17/08,1365.56,1390.33,0.062284295,1.813907847
4/18/08,1390.33,1388.17,1.813907847,-0.1553588
4/21/08,1388.17,1375.94,-0.1553588,-0.881016014
4/22/08,1375.94,1379.93,-0.881016014,0.289983575
4/23/08,1379.93,1388.82,0.289983575,0.644235577
4/24/08,1388.82,1397.84,0.644235577,0.649472214
4/25/08,1397.84,1396.37,0.649472214,-0.10516225
4/28/08,1396.37,1390.94,-0.10516225,-0.388865415
4/29/08,1390.94,1385.59,-0.388865415,-0.384631975
4/30/08,1385.59,1409.34,-0.384631975,1.714071262
5/1/08,1409.34,1413.9,1.714071262,0.323555707
5/2/08,1413.9,1407.49,0.323555707,-0.453355966
5/5/08,1407.49,1418.26,-0.453355966,0.765191937
5/6/08,1418.26,1392.57,0.765191937,-1.811374501
5/7/08,1392.57,1397.68,-1.811374501,0.366947442
5/8/08,1397.68,1388.28,0.366947442,-0.672543071
5/9/08,1388.28,1403.58,-0.672543071,1.102083153
5/12/08,1403.58,1403.04,1.102083153,-0.038473047
5/13/08,1403.04,1408.66,-0.038473047,0.400558787
5/14/08,1408.66,1423.57,0.400558787,1.058452714
5/15/08,1423.57,1425.35,1.058452714,0.125037757
5/16/08,1425.35,1426.63,0.125037757,0.089802505
5/19/08,1426.63,1413.4,0.089802505,-0.927360283
5/20/08,1413.4,1390.71,-0.927360283,-1.605348804
5/21/08,1390.71,1394.35,-1.605348804,0.261736811
5/22/08,1394.35,1375.93,0.261736811,-1.321045649
5/23/08,1375.93,1375.93,-1.321045649,0
5/26/08,1375.93,1385.35,0,0.684627852
5/27/08,1385.35,1390.84,0.684627852,0.396289746
5/28/08,1390.84,1398.26,0.396289746,0.533490552
5/29/08,1398.26,1400.38,0.533490552,0.15161701
5/30/08,1400.38,1385.67,0.15161701,-1.050429169
6/2/08,1385.67,1377.65,-1.050429169,-0.578781384
6/3/08,1377.65,1377.2,-0.578781384,-0.03266432
6/4/08,1377.2,1404.05,-0.03266432,1.9496079
6/5/08,1404.05,1360.68,1.9496079,-3.088921335
6/6/08,1360.68,1361.76,-3.088921335,0.079372079
6/9/08,1361.76,1358.44,0.079372079,-0.243802138
6/10/08,1358.44,1335.49,-0.243802138,-1.689437885
6/11/08,1335.49,1339.87,-1.689437885,0.327969509
6/12/08,1339.87,1360.03,0.327969509,1.504623583
6/13/08,1360.03,1360.14,1.504623583,0.008088057
6/16/08,1360.14,1350.93,0.008088057,-0.677136177
6/17/08,1350.93,1337.81,-0.677136177,-0.971182815
6/18/08,1337.81,1342.83,-0.971182815,0.375240131
6/19/08,1342.83,1317.93,0.375240131,-1.8542928
6/20/08,1317.93,1318,-1.8542928,0.005311359
6/23/08,1318,1314.29,0.005311359,-0.281487102
6/24/08,1314.29,1321.97,-0.281487102,0.584345921
6/25/08,1321.97,1283.15,0.584345921,-2.936526548
6/26/08,1283.15,1278.38,-2.936526548,-0.371741418
6/27/08,1278.38,1280,-0.371741418,0.126722884
6/30/08,1280,1284.91,0.126722884,0.38359375
7/1/08,1284.91,1261.52,0.38359375,-1.820360959
7/2/08,1261.52,1262.9,-1.820360959,0.109391845
7/3/08,1262.9,1262.9,0.109391845,0
7/4/08,1262.9,1252.31,0,-0.838546203
7/7/08,1252.31,1273.7,-0.838546203,1.708043536
7/8/08,1273.7,1244.69,1.708043536,-2.277616393
7/9/08,1244.69,1253.39,-2.277616393,0.698969221
7/10/08,1253.39,1239.49,0.698969221,-1.108992413
7/11/08,1239.49,1228.3,-1.108992413,-0.902790664
7/14/08,1228.3,1214.91,-0.902790664,-1.090124562
7/15/08,1214.91,1245.36,-1.090124562,2.506358496
7/16/08,1245.36,1260.32,2.506358496,1.201259074
7/17/08,1260.32,1260.68,1.201259074,0.028564174
7/18/08,1260.68,1260,0.028564174,-0.053939144
7/21/08,1260,1277,-0.053939144,1.349206349
7/22/08,1277,1282.19,1.349206349,0.4064213
7/23/08,1282.19,1252.54,0.4064213,-2.312449793
7/24/08,1252.54,1257.76,-2.312449793,0.416753158
7/25/08,1257.76,1234.37,0.416753158,-1.85965526
7/28/08,1234.37,1263.2,-1.85965526,2.335604397
7/29/08,1263.2,1284.26,2.335604397,1.667194427
7/30/08,1284.26,1267.38,1.667194427,-1.314375594
7/31/08,1267.38,1260.31,-1.314375594,-0.557843741
8/1/08,1260.31,1249.01,-0.557843741,-0.896604804
8/4/08,1249.01,1284.88,-0.896604804,2.871874525
8/5/08,1284.88,1289.19,2.871874525,0.335439885
8/6/08,1289.19,1266.07,0.335439885,-1.793374134
8/7/08,1266.07,1296.32,-1.793374134,2.389283373
8/8/08,1296.32,1305.32,2.389283373,0.694273019
8/11/08,1305.32,1289.59,0.694273019,-1.205068489
8/12/08,1289.59,1285.83,-1.205068489,-0.291565536
8/13/08,1285.83,1292.93,-0.291565536,0.552172527
8/14/08,1292.93,1298.2,0.552172527,0.40760134
8/15/08,1298.2,1278.6,0.40760134,-1.509782776
8/18/08,1278.6,1266.69,-1.509782776,-0.931487565
8/19/08,1266.69,1274.54,-0.931487565,0.619725426
8/20/08,1274.54,1277.72,0.619725426,0.249501781
8/21/08,1277.72,1292.2,0.249501781,1.133268635
8/22/08,1292.2,1266.84,1.133268635,-1.962544498
8/25/08,1266.84,1271.51,-1.962544498,0.368633766
8/26/08,1271.51,1281.66,0.368633766,0.798263482
8/27/08,1281.66,1300.68,0.798263482,1.484012921
8/28/08,1300.68,1282.83,1.484012921,-1.372359074
