,SP500,logSP500
12/11/06,1413.04,0.000984628
12/12/06,1411.56,-0.000455113
12/13/06,1413.21,0.000507359
12/14/06,1425.49,0.003757473
12/15/06,1427.09,0.000487188
12/18/06,1422.48,-0.001405194
12/19/06,1425.55,0.000936285
12/20/06,1423.53,-0.00061583
12/21/06,1418.3,-0.001598521
12/22/06,1410.76,-0.002314965
12/25/06,1410.76,0
12/26/06,1416.9,0.001886063
12/27/06,1426.84,0.003036076
12/28/06,1424.73,-0.000642707
12/29/06,1418.3,-0.001964466
1/1/07,1418.3,0
1/2/07,1418.3,0
1/3/07,1416.6,-0.000520865
1/4/07,1418.34,0.000533114
1/5/07,1409.71,-0.002650571
1/8/07,1412.84,0.000963202
1/9/07,1412.11,-0.000224454
1/10/07,1414.85,0.000841871
1/11/07,1423.82,0.00274469
1/12/07,1430.73,0.002102595
1/15/07,1430.73,0
1/16/07,1431.9,0.000355005
1/17/07,1430.62,-0.000388397
1/18/07,1426.37,-0.001292096
1/19/07,1430.5,0.001255666
1/22/07,1422.95,-0.002298222
1/23/07,1427.99,0.001535526
1/24/07,1440.13,0.003676531
1/25/07,1423.9,-0.004922207
1/26/07,1422.18,-0.000524923
1/29/07,1420.62,-0.000476642
1/30/07,1428.82,0.002499596
1/31/07,1438.24,0.002853842
2/1/07,1445.94,0.002318909
2/2/07,1448.39,0.000735246
2/5/07,1446.99,-0.000419988
2/6/07,1448,0.000303032
2/7/07,1450.02,0.000605431
2/8/07,1448.31,-0.000512463
2/9/07,1438.06,-0.003084523
2/12/07,1433.37,-0.001418696
2/13/07,1444.26,0.003287073
2/14/07,1455.3,0.003307146
2/15/07,1456.81,0.000450385
2/16/07,1455.54,-0.000378769
2/19/07,1455.54,0
2/20/07,1459.68,0.001233513
2/21/07,1457.63,-0.000610359
2/22/07,1456.38,-0.000372592
2/23/07,1451.19,-0.001550429
2/26/07,1449.37,-0.000545009
2/27/07,1399.04,-0.015349136
2/28/07,1406.82,0.002408402
3/1/07,1403.17,-0.001128243
3/2/07,1387.17,-0.004980603
3/5/07,1374.12,-0.004105027
3/6/07,1395.41,0.00667717
3/7/07,1391.97,-0.001071956
3/8/07,1401.89,0.003084062
3/9/07,1402.85,0.000297299
3/12/07,1406.6,0.001159377
3/13/07,1377.95,-0.008937154
3/14/07,1387.17,0.002896229
3/15/07,1392.28,0.001596897
3/16/07,1386.95,-0.00166578
3/19/07,1402.06,0.004705794
3/20/07,1410.94,0.002741947
3/21/07,1435.04,0.007355461
3/22/07,1434.54,-0.000151344
3/23/07,1436.11,0.000475044
3/26/07,1437.5,0.000420147
3/27/07,1428.61,-0.002694168
3/28/07,1417.23,-0.003473349
3/29/07,1422.53,0.001621097
3/30/07,1420.86,-0.000510146
4/2/07,1424.55,0.001126409
4/3/07,1437.77,0.00401172
4/4/07,1439.37,0.000483029
4/5/07,1443.76,0.001322559
4/6/07,1443.76,0
4/9/07,1444.61,0.000255612
4/10/07,1448.39,0.001134901
4/11/07,1438.87,-0.00286396
4/12/07,1447.8,0.002687015
4/13/07,1452.85,0.001512205
4/16/07,1468.47,0.004644301
4/17/07,1471.48,0.000889285
4/18/07,1472.5,0.00030094
4/19/07,1470.73,-0.000522352
4/20/07,1484.35,0.004003366
4/23/07,1480.93,-0.001001786
4/24/07,1480.41,-0.000152521
4/25/07,1495.42,0.004381175
4/26/07,1494.25,-0.00033992
4/27/07,1494.07,-5.2319E-05
4/30/07,1482.37,-0.003414328
5/1/07,1486.3,0.001149861
5/2/07,1495.92,0.002801891
5/3/07,1502.39,0.001874316
5/4/07,1505.62,0.000932691
5/7/07,1509.48,0.001111988
5/8/07,1507.72,-0.000506667
5/9/07,1512.58,0.001397658
5/10/07,1491.47,-0.006103831
5/11/07,1505.85,0.004167191
5/14/07,1503.15,-0.000779392
5/15/07,1501.19,-0.000566658
5/16/07,1514.14,0.00373037
5/17/07,1512.75,-0.000398871
5/18/07,1522.75,0.002861447
5/21/07,1525.1,0.000669713
5/22/07,1524.12,-0.000279159
5/23/07,1522.28,-0.00052462
5/24/07,1507.51,-0.00423434
5/25/07,1515.73,0.002361645
5/28/07,1515.73,0
5/29/07,1518.11,0.000681395
5/30/07,1530.23,0.003453471
5/31/07,1530.62,0.000110672
6/1/07,1536.34,0.001619954
6/4/07,1539.18,0.000802074
6/5/07,1530.95,-0.002328404
6/6/07,1517.38,-0.003866652
6/7/07,1490.72,-0.007698277
6/8/07,1507.67,0.004910215
6/11/07,1509.12,0.000417482
6/12/07,1493,-0.004663967
6/13/07,1515.67,0.006544847
6/14/07,1522.97,0.002086694
6/15/07,1532.91,0.002825309
6/18/07,1531.05,-0.000527284
6/19/07,1533.7,0.000751044
6/20/07,1512.84,-0.005947419
6/21/07,1522.19,0.002675866
6/22/07,1502.56,-0.005637041
6/25/07,1497.74,-0.001395395
6/26/07,1492.89,-0.00140862
6/27/07,1506.34,0.0038952
6/28/07,1505.71,-0.000181674
6/29/07,1503.35,-0.000681233
7/2/07,1519.43,0.004620595
7/3/07,1524.87,0.001552123
7/4/07,1524.87,0
7/5/07,1525.4,0.000150922
7/6/07,1530.44,0.001432566
7/9/07,1531.85,0.000399933
7/10/07,1510.12,-0.006204782
7/11/07,1518.76,0.002477691
7/12/07,1547.7,0.008197632
7/13/07,1552.5,0.001344826
7/16/07,1549.52,-0.000834423
7/17/07,1549.37,-4.20436E-05
7/18/07,1546.17,-0.0008979
7/19/07,1553.08,0.001936585
7/20/07,1534.1,-0.005340157
7/23/07,1541.57,0.00210958
7/24/07,1511.04,-0.008687289
7/25/07,1518.09,0.002021558
7/26/07,1482.66,-0.010255948
7/27/07,1458.95,-0.007001163
7/30/07,1473.91,0.004430557
7/31/07,1455.27,-0.005527389
8/1/07,1465.81,0.003134104
8/2/07,1472.2,0.001889133
8/3/07,1433.06,-0.011702439
8/6/07,1467.67,0.010364043
8/7/07,1476.71,0.002666799
8/8/07,1497.49,0.006068715
8/9/07,1453.09,-0.013071417
8/10/07,1453.64,0.000164351
8/13/07,1452.92,-0.000215163
8/14/07,1426.54,-0.007957748
8/15/07,1406.7,-0.006082466
8/16/07,1411.27,0.001408622
8/17/07,1445.94,0.010540162
8/20/07,1445.55,-0.000117154
8/21/07,1447.12,0.000471428
8/22/07,1464.07,0.005057296
8/23/07,1462.5,-0.000465967
8/24/07,1479.37,0.004980933
8/27/07,1466.79,-0.003708867
8/28/07,1432.36,-0.010315756
8/29/07,1463.76,0.009417691
8/30/07,1457.64,-0.001819598
8/31/07,1473.99,0.00484426
9/3/07,1473.99,0
9/4/07,1489.42,0.004522644
9/5/07,1472.29,-0.005023819
9/6/07,1478.55,0.001842653
9/7/07,1453.55,-0.00740604
9/10/07,1451.7,-0.000553099
9/11/07,1471.49,0.005880438
9/12/07,1471.56,2.06593E-05
9/13/07,1483.95,0.003641294
9/14/07,1484.25,8.77895E-05
9/17/07,1476.65,-0.002229488
9/18/07,1519.78,0.012503155
9/19/07,1529.03,0.002635281
9/20/07,1518.75,-0.002929716
9/21/07,1525.75,0.001997088
9/24/07,1517.73,-0.00228886
9/25/07,1517.21,-0.000148822
9/26/07,1525.42,0.00234374
9/27/07,1531.38,0.001693535
9/28/07,1526.75,-0.001315042
10/1/07,1547.03,0.005730807
10/2/07,1546.63,-0.000112306
10/3/07,1539.59,-0.001981348
10/4/07,1542.84,0.000915808
10/5/07,1557.59,0.00413226
10/8/07,1552.58,-0.001399163
10/9/07,1565.15,0.003501978
10/10/07,1562.47,-0.000744278
10/11/07,1554.41,-0.002246106
10/12/07,1561.8,0.002059837
10/15/07,1548.71,-0.003655316
10/16/07,1538.53,-0.002864134
10/17/07,1541.24,0.000764303
10/18/07,1540.08,-0.000326991
10/19/07,1500.63,-0.011269657
10/22/07,1506.33,0.001646501
10/23/07,1519.59,0.003806301
10/24/07,1515.88,-0.001061604
10/25/07,1514.4,-0.000424222
10/26/07,1535.28,0.005946991
10/29/07,1540.98,0.00160941
10/30/07,1531.02,-0.002816138
10/31/07,1549.38,0.005177082
11/1/07,1508.44,-0.011629905
11/2/07,1509.65,0.000348231
11/5/07,1502.17,-0.002157187
11/6/07,1520.27,0.005201641
11/7/07,1475.62,-0.012946193
11/8/07,1474.77,-0.000250238
11/9/07,1453.7,-0.006249504
11/12/07,1439.18,-0.004359675
11/13/07,1481.05,0.012454605
11/14/07,1470.58,-0.003081065
11/15/07,1451.15,-0.005776349
11/16/07,1458.74,0.002265586
11/19/07,1433.27,-0.007649881
11/20/07,1439.7,0.001943994
11/21/07,1416.77,-0.006972653
11/22/07,1416.77,0
11/23/07,1440.7,0.007274204
11/26/07,1407.22,-0.010211557
11/27/07,1428.23,0.006436152
11/28/07,1469.02,0.012229557
11/29/07,1469.72,0.000206896
11/30/07,1481.14,0.003361507
12/3/07,1472.42,-0.002564403
12/4/07,1462.79,-0.002849725
12/5/07,1485.01,0.006547395
12/6/07,1507.34,0.006481846
12/7/07,1504.66,-0.000772848
12/10/07,1515.96,0.003249366
12/11/07,1477.65,-0.011116164
12/12/07,1486.59,0.002619629
12/13/07,1488.41,0.000531372
12/14/07,1467.95,-0.006011316
12/17/07,1445.9,-0.006573006
12/18/07,1454.98,0.002718766
12/19/07,1453,-0.000591409
12/20/07,1460.12,0.002122935
12/21/07,1484.46,0.00717995
12/24/07,1496.45,0.003493711
12/25/07,1496.45,0
12/26/07,1497.66,0.00035102
12/27/07,1476.37,-0.006218019
12/28/07,1478.49,0.00062318
12/31/07,1468.35,-0.002988804
1/1/08,1468.35,0
1/2/08,1447.16,-0.006313038
1/3/08,1447.16,0
1/4/08,1411.63,-0.010795671
1/7/08,1416.18,0.001397577
1/8/08,1390.19,-0.008044297
1/9/08,1409.13,0.005876901
1/10/08,1420.33,0.003438199
1/11/08,1401.02,-0.005944925
1/14/08,1416.25,0.004695588
1/15/08,1380.95,-0.010961968
1/16/08,1373.2,-0.00244416
1/17/08,1333.25,-0.012822202
1/18/08,1325.19,-0.002633442
1/21/08,1325.19,0
1/22/08,1310.5,-0.004841125
1/23/08,1338.6,0.009213795
1/24/08,1352.07,0.004348356
1/25/08,1330.6,-0.006951658
1/28/08,1353.97,0.007561523
1/29/08,1362.3,0.002663715
1/30/08,1355.81,-0.002073924
1/31/08,1378.55,0.00722369
2/1/08,1395.42,0.005282421
2/4/08,1380.82,-0.004567874
2/5/08,1336.64,-0.014122615
2/6/08,1326.45,-0.00332357
2/7/08,1336.91,0.003411288
2/8/08,1331.29,-0.001829502
2/11/08,1339.13,0.00255007
2/12/08,1348.86,0.003144137
2/13/08,1367.21,0.00586835
2/14/08,1348.86,-0.00586835
2/15/08,1349.99,0.000363675
2/18/08,1349.99,0
2/19/08,1348.78,-0.000389434
2/20/08,1360.03,0.003607371
2/21/08,1342.53,-0.005624489
2/22/08,1353.11,0.003409104
2/25/08,1371.8,0.005957695
2/26/08,1381.29,0.002994069
2/27/08,1380.02,-0.000399487
2/28/08,1367.68,-0.003900884
2/29/08,1330.63,-0.011927185
3/3/08,1331.34,0.00023167
3/4/08,1326.75,-0.001499884
3/5/08,1333.7,0.002269055
3/6/08,1304.34,-0.009667338
3/7/08,1293.37,-0.00366803
3/10/08,1273.37,-0.006768169
3/11/08,1320.65,0.015833122
3/12/08,1308.77,-0.003924404
3/13/08,1315.48,0.002220918
3/14/08,1288.14,-0.009121183
3/17/08,1276.6,-0.003908226
3/18/08,1330.74,0.018038371
3/19/08,1298.42,-0.010678015
3/20/08,1329.51,0.010276412
3/21/08,1329.51,0
3/24/08,1349.88,0.006603555
3/25/08,1352.99,0.000999424
3/26/08,1341.13,-0.003823709
3/27/08,1325.76,-0.005005966
3/28/08,1315.22,-0.003466507
3/31/08,1322.7,0.002462949
4/1/08,1370.18,0.01531627
4/2/08,1367.53,-0.000840762
4/3/08,1369.31,0.000564917
4/4/08,1370.4,0.00034557
4/7/08,1372.54,0.00067766
4/8/08,1365.54,-0.002220584
4/9/08,1354.49,-0.003528623
4/10/08,1360.55,0.001938704
4/11/08,1332.83,-0.008939747
4/14/08,1328.32,-0.001472048
4/15/08,1334.43,0.001993085
4/16/08,1364.71,0.009744577
4/17/08,1365.56,0.000270413
4/18/08,1390.33,0.007807107
4/21/08,1388.17,-0.000675239
4/22/08,1375.94,-0.003843158
4/23/08,1379.93,0.00125756
4/24/08,1388.82,0.002788906
4/25/08,1397.84,0.002811502
4/28/08,1396.37,-0.000456954
4/29/08,1390.94,-0.001692113
4/30/08,1385.59,-0.001673656
5/1/08,1409.34,0.007381038
5/2/08,1413.9,0.001402916
5/5/08,1407.49,-0.001973377
5/6/08,1418.26,0.003310536
5/7/08,1392.57,-0.007938819
5/8/08,1397.68,0.001590716
5/9/08,1388.28,-0.002930684
5/12/08,1403.58,0.004760104
5/13/08,1403.04,-0.000167118
5/14/08,1408.66,0.00173613
5/15/08,1423.57,0.004572645
5/16/08,1425.35,0.000542693
5/19/08,1426.63,0.000389832
5/20/08,1413.4,-0.004046265
5/21/08,1390.71,-0.007028509
5/22/08,1394.35,0.001135224
5/23/08,1375.93,-0.005775461
5/26/08,1375.93,0
5/27/08,1385.35,0.002963169
5/28/08,1390.84,0.001717663
5/29/08,1398.26,0.002310762
5/30/08,1400.38,0.000657966
6/2/08,1385.67,-0.004586085
6/3/08,1377.65,-0.002520918
6/4/08,1377.2,-0.000141883
6/5/08,1404.05,0.00838556
6/6/08,1360.68,-0.013626573
6/9/08,1361.76,0.000344572
6/10/08,1358.44,-0.001060112
6/11/08,1335.49,-0.007399821
6/12/08,1339.87,0.001422023
6/13/08,1360.03,0.006485825
6/16/08,1360.14,3.51246E-05
6/17/08,1350.93,-0.002950767
6/18/08,1337.81,-0.004238408
6/19/08,1342.83,0.001626597
6/20/08,1317.93,-0.008128691
6/23/08,1318,2.30663E-05
6/24/08,1314.29,-0.001224207
6/25/08,1321.97,0.002530396
6/26/08,1283.15,-0.012944171
6/27/08,1278.38,-0.001617461
6/30/08,1280,0.000550002
7/1/08,1284.91,0.001662739
7/2/08,1261.52,-0.007978569
7/3/08,1262.9,0.000474823
7/4/08,1262.9,0
7/7/08,1252.31,-0.003657115
7/8/08,1273.7,0.0073553
7/9/08,1244.69,-0.010005948
7/10/08,1253.39,0.003025025
7/11/08,1239.49,-0.004843198
7/14/08,1228.3,-0.003938575
7/15/08,1214.91,-0.004760345
7/16/08,1245.36,0.010750806
7/17/08,1260.32,0.005185916
7/18/08,1260.68,0.000124035
7/21/08,1260,-0.000234318
7/22/08,1277,0.005820352
7/23/08,1282.19,0.001761488
7/24/08,1252.54,-0.010160781
7/25/08,1257.76,0.001806175
7/28/08,1234.37,-0.008152421
7/29/08,1263.2,0.010026759
7/30/08,1284.26,0.007180839
7/31/08,1267.38,-0.005746107
8/1/08,1260.31,-0.002429467
8/4/08,1249.01,-0.003911467
8/5/08,1284.88,0.012296654
8/6/08,1289.19,0.001454359
8/7/08,1266.07,-0.00785921
8/8/08,1296.32,0.010254503
8/11/08,1305.32,0.003004771
8/12/08,1289.59,-0.005265336
8/13/08,1285.83,-0.001268103
8/14/08,1292.93,0.002391458
8/15/08,1298.2,0.001766592
8/18/08,1278.6,-0.006606905
8/19/08,1266.69,-0.004064358
8/20/08,1274.54,0.002683128
8/21/08,1277.72,0.001082223
8/22/08,1292.2,0.004894044
8/25/08,1266.84,-0.008607969
8/26/08,1271.51,0.001598013
8/27/08,1281.66,0.00345305
8/28/08,1300.68,0.006397632
8/29/08,1282.83,-0.006001355
9/1/08,1282.83,0
9/2/08,1277.58,-0.001781003
9/3/08,1274.98,-0.000884732
9/4/08,1236.83,-0.013193361
9/5/08,1242.31,0.00191997
9/8/08,1267.79,0.008817341
9/9/08,1224.51,-0.015084986
9/10/08,1232.04,0.002662472
9/11/08,1249.05,0.005955016
9/12/08,1251.7,0.000920429
9/15/08,1192.7,-0.020969033
9/16/08,1213.59,0.00754077
9/17/08,1156.39,-0.020967662
9/18/08,1206.51,0.018426598
9/19/08,1255.07,0.017137023
9/22/08,1207.09,-0.016928297
9/23/08,1188.22,-0.006842794
9/24/08,1185.87,-0.000859776
9/25/08,1209.18,0.008453873
9/26/08,1213.01,0.001373426
9/29/08,1106.39,-0.039956139
9/30/08,1166.36,0.022924375
10/1/08,1161.06,-0.001977954
10/2/08,1114.28,-0.017860328
10/3/08,1099.23,-0.005905763
10/6/08,1056.89,-0.017058784
10/7/08,996.23,-0.025670173
10/8/08,984.94,-0.004949841
10/9/08,909.92,-0.034406564
10/10/08,899.22,-0.005137253
10/13/08,1003.35,0.047586497
10/14/08,998.01,-0.002317562
10/15/08,907.84,-0.041125579
10/16/08,946.43,0.018079184
10/17/08,940.55,-0.00270661
10/20/08,985.4,0.02023067
10/21/08,955.05,-0.013586449
10/22/08,896.78,-0.027340195
10/23/08,908.11,0.005452544
10/24/08,876.77,-0.015252777
10/27/08,848.92,-0.014018916
10/28/08,940.5,0.044492034
10/29/08,930.09,-0.004833825
10/30/08,954.09,0.011064369
10/31/08,968.75,0.006622372
11/3/08,966.3,-0.001099736
11/4/08,1005.75,0.017378062
11/5/08,952.77,-0.023501967
11/6/08,904.88,-0.022397085
11/7/08,930.99,0.012354027
11/10/08,919.21,-0.005530276
11/11/08,898.95,-0.009679204
11/12/08,852.3,-0.023143048
11/13/08,911.29,0.029064116
11/14/08,873.29,-0.018498117
11/17/08,850.75,-0.011356529
11/18/08,859.12,0.004251872
11/19/08,806.58,-0.02740638
11/20/08,752.44,-0.030175574
11/21/08,800.03,0.026634398
11/24/08,851.81,0.027236462
11/25/08,857.39,0.00283568
11/26/08,887.68,0.015078021
11/27/08,887.68,0
11/28/08,896.24,0.004167888
12/1/08,816.21,-0.040622412
12/2/08,848.81,0.017008576
12/3/08,870.74,0.011078008
12/4/08,845.22,-0.012918731
12/5/08,876.07,0.015569044
12/8/08,909.7,0.016359386
12/9/08,888.67,-0.010157675
12/10/08,899.24,0.005135098
12/11/08,873.59,-0.012567963
12/12/08,879.73,0.003041748
12/15/08,868.57,-0.005544577
12/16/08,913.18,0.021751566
12/17/08,904.42,-0.004186234
12/18/08,885.28,-0.009289505
12/19/08,887.88,0.00127362
12/22/08,871.63,-0.008022104
12/23/08,863.16,-0.004240863
12/24/08,868.15,0.002503463
12/25/08,868.15,0
12/26/08,872.8,0.002319968
12/29/08,869.42,-0.001685111
12/30/08,890.64,0.01047257
12/31/08,903.25,0.006105774
1/1/09,903.25,0
1/2/09,931.8,0.013514736
1/5/09,927.45,-0.002032201
1/6/09,934.7,0.003381737
1/7/09,906.65,-0.013232577
1/8/09,909.73,0.001472851
1/9/09,890.35,-0.009351754
1/12/09,870.26,-0.009911741
1/13/09,871.79,0.000762861
1/14/09,842.62,-0.01478012
1/15/09,843.74,0.000576876
1/16/09,850.12,0.003271595
1/19/09,850.12,0
1/20/09,805.22,-0.02356568
1/21/09,840.24,0.018488799
1/22/09,827.5,-0.00663535
1/23/09,831.95,0.002329224
1/26/09,836.57,0.00240506
1/27/09,845.71,0.004719179
1/28/09,874.09,0.014334686
1/29/09,845.14,-0.014627495
1/30/09,825.88,-0.010011708
2/2/09,825.44,-0.000231439
2/3/09,838.51,0.006822736
2/4/09,832.23,-0.003264879
2/5/09,845.85,0.007049987
2/6/09,868.6,0.011526471
2/9/09,869.89,0.000644513
2/10/09,827.16,-0.021874814
2/11/09,833.73,0.003435904
2/12/09,835.19,0.000759857
2/13/09,826.84,-0.004363807
2/16/09,826.84,0
2/17/09,789.17,-0.020250911
2/18/09,788.42,-0.000412935
2/19/09,778.94,-0.005253626
2/20/09,770.05,-0.004985081
2/23/09,743.33,-0.015337264
2/24/09,773.14,0.017076482
2/25/09,764.9,-0.004653482
2/26/09,752.83,-0.006907744
2/27/09,735.09,-0.010356402
3/2/09,700.82,-0.020734028
3/3/09,696.33,-0.002791381
3/4/09,712.87,0.010195232
3/5/09,682.55,-0.018875868
3/6/09,683.38,0.000527793
3/9/09,676.53,-0.004375205
3/10/09,719.6,0.026804095
3/11/09,721.36,0.001060902
3/12/09,750.74,0.017337499
3/13/09,756.55,0.00334808
3/16/09,753.89,-0.001529653
3/17/09,778.12,0.013738595
3/18/09,794.35,0.008965322
3/19/09,784.04,-0.00567368
3/20/09,768.54,-0.008671744
3/23/09,822.92,0.029691141
3/24/09,806.12,-0.008957921
3/25/09,813.88,0.00416068
3/26/09,832.86,0.010011628
3/27/09,815.94,-0.00891378
3/30/09,787.53,-0.015391117
3/31/09,797.87,0.005665029
4/1/09,811.08,0.007131557
4/2/09,834.38,0.012300193
4/3/09,842.5,0.004206024
4/6/09,835.48,-0.003633851
4/7/09,815.55,-0.010485466
4/8/09,825.16,0.005087575
4/9/09,856.56,0.016219622
4/10/09,856.56,0
4/13/09,858.73,0.001098846
4/14/09,841.5,-0.008802515
4/15/09,852.06,0.005416057
4/16/09,865.3,0.006696526
4/17/09,869.6,0.002152827
4/20/09,832.39,-0.018992677
4/21/09,850.08,0.009132944
4/22/09,843.55,-0.003348969
4/23/09,851.92,0.004287984
4/24/09,866.23,0.007234406
4/27/09,857.51,-0.004394027
4/28/09,855.16,-0.001191815
4/29/09,873.64,0.009285132
4/30/09,872.81,-0.000412797
5/1/09,877.52,0.00233731
5/4/09,907.24,0.014465166
5/5/09,903.8,-0.001649853
5/6/09,919.53,0.007493566
5/7/09,907.39,-0.005771914
5/8/09,929.23,0.010329234
5/11/09,909.24,-0.009444689
5/12/09,908.35,-0.000425313
5/13/09,883.92,-0.01184026
5/14/09,893.07,0.00447254
5/15/09,882.88,-0.004983822
5/18/09,909.71,0.01300129
5/19/09,908.13,-0.000754946
5/20/09,903.47,-0.002234287
5/21/09,888.33,-0.007339407
5/22/09,887,-0.000650709
5/25/09,887,0
5/26/09,910.33,0.011275235
5/27/09,893.06,-0.008318217
5/28/09,906.83,0.006645241
5/29/09,919.14,0.005855787
6/1/09,942.87,0.011070151
6/2/09,944.74,0.000860486
6/3/09,931.76,-0.006008241
6/4/09,942.46,0.004958864
6/5/09,940.09,-0.001093494
6/8/09,939.14,-0.000439095
6/9/09,942.43,0.001518764
6/10/09,939.15,-0.00151414
6/11/09,944.89,0.00264629
6/12/09,946.21,0.000606281
6/15/09,923.72,-0.010447187
6/16/09,911.97,-0.005559795
6/17/09,910.71,-0.000600447
6/18/09,918.37,0.003637583
6/19/09,921.23,0.001350384
6/22/09,893.04,-0.013497161
6/23/09,895.1,0.001000645
6/24/09,900.94,0.002824312
6/25/09,920.26,0.009214676
6/26/09,918.9,-0.000642294
6/29/09,927.23,0.003919223
6/30/09,919.32,-0.003720766
7/1/09,923.33,0.001890238
7/2/09,896.42,-0.012845409
7/3/09,896.42,0
7/6/09,898.72,0.001112869
7/7/09,881.03,-0.00863371
7/8/09,879.56,-0.000725226
7/9/09,882.68,0.001537816
7/10/09,879.13,-0.001750186
7/13/09,901.05,0.010695791
7/14/09,905.84,0.002302603
7/15/09,932.68,0.01268117
7/16/09,940.74,0.003736946
7/17/09,940.38,-0.000166227
7/20/09,951.13,0.004936496
7/21/09,954.58,0.001572451
7/22/09,954.07,-0.000232091
7/23/09,976.29,0.009998601
7/24/09,979.26,0.001319174
7/27/09,982.18,0.001293071
7/28/09,979.62,-0.001133443
7/29/09,975.15,-0.001986218
7/30/09,986.75,0.00513571
7/31/09,987.48,0.000321173
8/3/09,1002.63,0.006612387
8/4/09,1005.65,0.001306163
8/5/09,1002.72,-0.001267181
8/6/09,997.08,-0.002449672
8/7/09,1010.48,0.005797717
8/10/09,1007.1,-0.001455126
8/11/09,994.35,-0.005533318
8/12/09,1005.81,0.004976671
8/13/09,1012.73,0.002977726
8/14/09,1004.09,-0.003721033
8/17/09,979.73,-0.010666235
8/18/09,989.67,0.004383999
8/19/09,996.46,0.002969464
8/20/09,1007.37,0.004729143
8/21/09,1026.13,0.008013372
8/24/09,1025.57,-0.000237076
8/25/09,1028,0.001027806
8/26/09,1028.12,5.06929E-05
8/27/09,1030.98,0.001206433
8/28/09,1028.93,-0.000864411
8/31/09,1020.62,-0.003521755
9/1/09,998.04,-0.009716127
9/2/09,994.75,-0.001434
9/3/09,1003.24,0.003690892
9/4/09,1016.4,0.005659817
9/7/09,1016.4,0
9/8/09,1025.39,0.003824421
9/9/09,1033.37,0.003366772
9/10/09,1044.14,0.004502884
9/11/09,1042.73,-0.000586865
9/14/09,1049.34,0.002744359
9/15/09,1052.63,0.001359515
9/16/09,1068.76,0.006604448
9/17/09,1065.49,-0.001330813
9/18/09,1068.3,0.00114385
9/21/09,1064.66,-0.001482291
9/22/09,1071.66,0.002846083
9/23/09,1060.87,-0.004394853
9/24/09,1050.78,-0.00415037
9/25/09,1044.38,-0.002653252
9/28/09,1062.98,0.007666547
9/29/09,1060.61,-0.000969376
9/30/09,1057.08,-0.001447862
10/1/09,1029.85,-0.011333883
10/2/09,1025.21,-0.00196114
10/5/09,1040.46,0.006412555
10/6/09,1054.72,0.005911793
10/7/09,1057.58,0.001176048
10/8/09,1065.48,0.003232073
10/9/09,1071.49,0.00244282
10/12/09,1076.19,0.00190083
10/13/09,1073.19,-0.001212335
10/14/09,1092.02,0.007553975
10/15/09,1096.56,0.001801807
10/16/09,1087.68,-0.003531257
10/19/09,1097.91,0.004065598
10/20/09,1091.06,-0.002718107
10/21/09,1081.4,-0.003862269
10/22/09,1092.91,0.004598034
10/23/09,1079.6,-0.005321524
10/26/09,1066.95,-0.005118808
10/27/09,1063.41,-0.001443328
10/28/09,1042.63,-0.008570523
10/29/09,1066.11,0.0096718
10/30/09,1036.19,-0.01236262
11/2/09,1042.88,0.002794942
11/3/09,1045.41,0.001052311
11/4/09,1046.5,0.000452583
11/5/09,1066.63,0.008274562
11/6/09,1069.3,0.001085772
11/9/09,1093.08,0.009552381
11/10/09,1093.01,-2.78128E-05
11/11/09,1098.51,0.002179879
